Expanding: (3, 26) | Remaining rewards: frozenset({(10, 1), (5, 28)})
Expanding: (1, 21) | Remaining rewards: frozenset({(10, 1), (5, 28), (3, 28)})
Moving to (2, 21) | New rewards left: frozenset({(10, 1), (5, 28), (3, 28)})
Moving to (1, 20) | New rewards left: frozenset({(10, 1), (5, 28), (3, 28)})
Moving to (1, 22) | New rewards left: frozenset({(10, 1), (5, 28), (3, 28)})
Expanding: (2, 21) | Remaining rewards: frozenset({(10, 1), (5, 28), (3, 28)})
Moving to (1, 21) | New rewards left: frozenset({(10, 1), (5, 28), (3, 28)})
Moving to (3, 21) | New rewards left: frozenset({(10, 1), (5, 28), (3, 28)})
Expanding: (3, 21) | Remaining rewards: frozenset({(10, 1), (5, 28), (3, 28)})
Moving to (2, 21) | New rewards left: frozenset({(10, 1), (5, 28), (3, 28)})
Moving to (4, 21) | New rewards left: frozenset({(10, 1), (5, 28), (3, 28)})
Expanding: (4, 21) | Remaining rewards: frozenset({(10, 1), (5, 28), (3, 28)})
Moving to (3, 21) | New rewards left: frozenset({(10, 1), (5, 28), (3, 28)})
Moving to (4, 20) | New rewards left: frozenset({(10, 1), (5, 28), (3, 28)})
Expanding: (3, 21) | Remaining rewards: frozenset({(10, 1), (5, 28), (3, 28)})
Expanding: (4, 20) | Remaining rewards: frozenset({(10, 1), (5, 28), (3, 28)})
Moving to (4, 19) | New rewards left: frozenset({(10, 1), (5, 28), (3, 28)})
Moving to (4, 21) | New rewards left: frozenset({(10, 1), (5, 28), (3, 28)})
Expanding: (4, 21) | Remaining rewards: frozenset({(10, 1), (5, 28), (3, 28)})
Expanding: (4, 20) | Remaining rewards: frozenset({(3, 28), (10, 1), (11, 28)})
Expanding: (8, 16) | Remaining rewards: frozenset({(3, 28), (10, 1), (11, 28)})
Expanding: (8, 16) | Remaining rewards: frozenset({(10, 1), (5, 28), (3, 28)})
Expanding: (8, 16) | Remaining rewards: frozenset({(3, 28), (10, 1), (11, 28)})
Expanding: (9, 15) | Remaining rewards: frozenset({(3, 28), (10, 1), (11, 28)})
Moving to (8, 15) | New rewards left: frozenset({(3, 28), (10, 1), (11, 28)})
Moving to (10, 15) | New rewards left: frozenset({(3, 28), (10, 1), (11, 28)})
Moving to (9, 14) | New rewards left: frozenset({(3, 28), (10, 1), (11, 28)})
Moving to (9, 16) | New rewards left: frozenset({(3, 28), (10, 1), (11, 28)})
Expanding: (9, 15) | Remaining rewards: frozenset({(3, 28), (10, 1), (11, 28)})
Expanding: (1, 22) | Remaining rewards: frozenset({(10, 1), (5, 28), (3, 28)})
Expanding: (9, 16) | Remaining rewards: frozenset({(3, 28), (10, 1), (11, 28)})
Expanding: (9, 16) | Remaining rewards: frozenset({(3, 28), (10, 1), (11, 28)})
Expanding: (10, 15) | Remaining rewards: frozenset({(3, 28), (10, 1), (11, 28)})
Moving to (9, 15) | New rewards left: frozenset({(3, 28), (10, 1), (11, 28)})
Moving to (11, 15) | New rewards left: frozenset({(3, 28), (10, 1), (11, 28)})
Moving to (10, 16) | New rewards left: frozenset({(3, 28), (10, 1), (11, 28)})
Expanding: (10, 15) | Remaining rewards: frozenset({(3, 28), (10, 1), (11, 28)})
Expanding: (11, 16) | Remaining rewards: frozenset({(3, 28), (10, 1), (11, 28)})
Moving to (10, 16) | New rewards left: frozenset({(3, 28), (10, 1), (11, 28)})
Moving to (11, 15) | New rewards left: frozenset({(3, 28), (10, 1), (11, 28)})
Moving to (11, 17) | New rewards left: frozenset({(3, 28), (10, 1), (11, 28)})
Expanding: (11, 16) | Remaining rewards: frozenset({(3, 28), (10, 1), (11, 28)})
Expanding: (8, 16) | Remaining rewards: frozenset({(10, 1), (5, 28), (11, 28)})
Moving to (9, 16) | New rewards left: frozenset({(10, 1), (5, 28), (11, 28)})
Moving to (8, 15) | New rewards left: frozenset({(10, 1), (5, 28), (11, 28)})
Moving to (8, 17) | New rewards left: frozenset({(10, 1), (5, 28), (11, 28)})
Expanding: (10, 16) | Remaining rewards: frozenset({(3, 28), (10, 1), (11, 28)})
Expanding: (10, 16) | Remaining rewards: frozenset({(3, 28), (10, 1), (11, 28)})
Expanding: (11, 17) | Remaining rewards: frozenset({(3, 28), (10, 1), (11, 28)})
Expanding: (1, 26) | Remaining rewards: frozenset({(10, 1), (11, 28)})
Moving to (2, 26) | New rewards left: frozenset({(10, 1), (11, 28)})
Moving to (1, 25) | New rewards left: frozenset({(10, 1), (11, 28)})
Moving to (1, 27) | New rewards left: frozenset({(10, 1), (11, 28)})
Expanding: (2, 26) | Remaining rewards: frozenset({(10, 1), (11, 28)})
Expanding: (1, 26) | Remaining rewards: frozenset({(10, 1), (11, 28)})
Expanding: (1, 28) | Remaining rewards: frozenset({(10, 1), (11, 28)})
Expanding: (2, 21) | Remaining rewards: frozenset({(10, 1), (5, 28), (3, 28)})
Expanding: (8, 17) | Remaining rewards: frozenset({(10, 1), (5, 28), (11, 28)})
Expanding: (8, 17) | Remaining rewards: frozenset({(10, 1), (5, 28), (11, 28)})
Expanding: (9, 16) | Remaining rewards: frozenset({(10, 1), (5, 28), (11, 28)})
Moving to (8, 16) | New rewards left: frozenset({(10, 1), (5, 28), (11, 28)})
Moving to (10, 16) | New rewards left: frozenset({(10, 1), (5, 28), (11, 28)})
Moving to (9, 15) | New rewards left: frozenset({(10, 1), (5, 28), (11, 28)})
Moving to (9, 17) | New rewards left: frozenset({(10, 1), (5, 28), (11, 28)})
Expanding: (9, 16) | Remaining rewards: frozenset({(10, 1), (5, 28), (11, 28)})
Expanding: (9, 17) | Remaining rewards: frozenset({(10, 1), (5, 28), (11, 28)})
Expanding: (9, 17) | Remaining rewards: frozenset({(10, 1), (5, 28), (11, 28)})
Expanding: (10, 16) | Remaining rewards: frozenset({(10, 1), (5, 28), (11, 28)})
Moving to (9, 16) | New rewards left: frozenset({(10, 1), (5, 28), (11, 28)})
Moving to (11, 16) | New rewards left: frozenset({(10, 1), (5, 28), (11, 28)})
Moving to (10, 15) | New rewards left: frozenset({(10, 1), (5, 28), (11, 28)})
Moving to (10, 17) | New rewards left: frozenset({(10, 1), (5, 28), (11, 28)})
Expanding: (10, 16) | Remaining rewards: frozenset({(10, 1), (5, 28), (11, 28)})
Expanding: (11, 17) | Remaining rewards: frozenset({(10, 1), (5, 28), (11, 28)})
Moving to (10, 17) | New rewards left: frozenset({(10, 1), (5, 28), (11, 28)})
Moving to (11, 16) | New rewards left: frozenset({(10, 1), (5, 28), (11, 28)})
Moving to (11, 18) | New rewards left: frozenset({(10, 1), (5, 28), (11, 28)})
Expanding: (11, 17) | Remaining rewards: frozenset({(10, 1), (5, 28), (11, 28)})
Expanding: (2, 23) | Remaining rewards: frozenset({(10, 1), (11, 28)})
Moving to (1, 23) | New rewards left: frozenset({(10, 1), (11, 28)})
Moving to (3, 23) | New rewards left: frozenset({(10, 1), (11, 28)})
Expanding: (3, 23) | Remaining rewards: frozenset({(10, 1), (11, 28)})
Expanding: (4, 19) | Remaining rewards: frozenset({(10, 1), (5, 28), (3, 28)})
Moving to (3, 19) | New rewards left: frozenset({(10, 1), (5, 28), (3, 28)})
Moving to (4, 18) | New rewards left: frozenset({(10, 1), (5, 28), (3, 28)})
Moving to (4, 20) | New rewards left: frozenset({(10, 1), (5, 28), (3, 28)})
Expanding: (10, 17) | Remaining rewards: frozenset({(10, 1), (5, 28), (11, 28)})
Expanding: (10, 17) | Remaining rewards: frozenset({(10, 1), (5, 28), (11, 28)})
Expanding: (11, 18) | Remaining rewards: frozenset({(10, 1), (5, 28), (11, 28)})
Expanding: (4, 20) | Remaining rewards: frozenset({(10, 1), (5, 28), (3, 28)})
Expanding: (1, 26) | Remaining rewards: frozenset({(10, 1), (5, 28)})
Moving to (2, 26) | New rewards left: frozenset({(10, 1), (5, 28)})
Moving to (1, 25) | New rewards left: frozenset({(10, 1), (5, 28)})
Moving to (1, 27) | New rewards left: frozenset({(10, 1), (5, 28)})
Expanding: (2, 26) | Remaining rewards: frozenset({(10, 1), (5, 28)})
Expanding: (1, 26) | Remaining rewards: frozenset({(10, 1), (5, 28)})
Expanding: (1, 28) | Remaining rewards: frozenset({(10, 1), (5, 28)})
Expanding: (1, 20) | Remaining rewards: frozenset({(10, 1), (3, 28)})
Moving to (1, 19) | New rewards left: frozenset({(10, 1), (3, 28)})
Moving to (1, 21) | New rewards left: frozenset({(10, 1), (3, 28)})
Expanding: (1, 22) | Remaining rewards: frozenset({(10, 1), (3, 28)})
Expanding: (1, 24) | Remaining rewards: frozenset({(10, 1), (3, 28)})
Expanding: (1, 26) | Remaining rewards: frozenset({(10, 1), (3, 28)})
Moving to (2, 26) | New rewards left: frozenset({(10, 1), (3, 28)})
Moving to (1, 25) | New rewards left: frozenset({(10, 1), (3, 28)})
Moving to (1, 27) | New rewards left: frozenset({(10, 1), (3, 28)})
Expanding: (2, 26) | Remaining rewards: frozenset({(10, 1), (3, 28)})
Moving to (1, 26) | New rewards left: frozenset({(10, 1), (3, 28)})
Moving to (3, 26) | New rewards left: frozenset({(10, 1), (3, 28)})
Moving to (2, 27) | New rewards left: frozenset({(10, 1), (3, 28)})
Expanding: (3, 26) | Remaining rewards: frozenset({(10, 1), (3, 28)})
Moving to (2, 26) | New rewards left: frozenset({(10, 1), (3, 28)})
Moving to (3, 27) | New rewards left: frozenset({(10, 1), (3, 28)})
Expanding: (3, 27) | Remaining rewards: frozenset({(10, 1), (3, 28)})
Moving to (2, 27) | New rewards left: frozenset({(10, 1), (3, 28)})
Moving to (3, 26) | New rewards left: frozenset({(10, 1), (3, 28)})
Moving to (3, 28) | New rewards left: frozenset({(10, 1), (3, 28)})
Expanding: (2, 21) | Remaining rewards: frozenset({(10, 1), (3, 28)})
Expanding: (2, 27) | Remaining rewards: frozenset({(10, 1), (3, 28)})
Moving to (1, 27) | New rewards left: frozenset({(10, 1), (3, 28)})
Moving to (3, 27) | New rewards left: frozenset({(10, 1), (3, 28)})
Moving to (2, 26) | New rewards left: frozenset({(10, 1), (3, 28)})
Moving to (2, 28) | New rewards left: frozenset({(10, 1), (3, 28)})
Expanding: (3, 27) | Remaining rewards: frozenset({(10, 1), (3, 28)})
Expanding: (11, 16) | Remaining rewards: frozenset({(10, 1), (3, 28)})
Expanding: (11, 16) | Remaining rewards: frozenset({(10, 1), (3, 28)})
Expanding: (3, 26) | Remaining rewards: frozenset({(10, 1), (3, 28)})
Expanding: (3, 28) | Remaining rewards: frozenset({(10, 1), (3, 28)})
🏆 Collected reward at (3, 28)!
Moving to (2, 28) | New rewards left: frozenset({(10, 1)})
Moving to (3, 27) | New rewards left: frozenset({(10, 1)})
Expanding: (4, 19) | Remaining rewards: frozenset({(10, 1), (3, 28)})
Moving to (3, 19) | New rewards left: frozenset({(10, 1), (3, 28)})
Moving to (4, 18) | New rewards left: frozenset({(10, 1), (3, 28)})
Moving to (4, 20) | New rewards left: frozenset({(10, 1), (3, 28)})
Expanding: (4, 21) | Remaining rewards: frozenset({(10, 1), (3, 28)})
Expanding: (4, 23) | Remaining rewards: frozenset({(10, 1), (5, 28)})
Moving to (3, 23) | New rewards left: frozenset({(10, 1), (5, 28)})
Moving to (5, 23) | New rewards left: frozenset({(10, 1), (5, 28)})
Moving to (4, 24) | New rewards left: frozenset({(10, 1), (5, 28)})
Expanding: (5, 23) | Remaining rewards: frozenset({(10, 1), (5, 28)})
Expanding: (8, 15) | Remaining rewards: frozenset({(10, 1), (3, 28)})
Moving to (9, 15) | New rewards left: frozenset({(10, 1), (3, 28)})
Moving to (8, 14) | New rewards left: frozenset({(10, 1), (3, 28)})
Moving to (8, 16) | New rewards left: frozenset({(10, 1), (3, 28)})
Expanding: (8, 15) | Remaining rewards: frozenset({(10, 1), (3, 28)})
Expanding: (8, 17) | Remaining rewards: frozenset({(10, 1), (3, 28)})
Expanding: (9, 14) | Remaining rewards: frozenset({(10, 1), (3, 28)})
Moving to (8, 14) | New rewards left: frozenset({(10, 1), (3, 28)})
Moving to (9, 13) | New rewards left: frozenset({(10, 1), (3, 28)})
Moving to (9, 15) | New rewards left: frozenset({(10, 1), (3, 28)})
Expanding: (9, 16) | Remaining rewards: frozenset({(10, 1), (3, 28)})
Expanding: (9, 16) | Remaining rewards: frozenset({(10, 1), (3, 28)})
Expanding: (10, 15) | Remaining rewards: frozenset({(10, 1), (3, 28)})
Expanding: (11, 16) | Remaining rewards: frozenset({(10, 1), (5, 28)})
Moving to (10, 16) | New rewards left: frozenset({(10, 1), (5, 28)})
Moving to (11, 15) | New rewards left: frozenset({(10, 1), (5, 28)})
Moving to (11, 17) | New rewards left: frozenset({(10, 1), (5, 28)})
Expanding: (10, 16) | Remaining rewards: frozenset({(10, 1), (5, 28)})
Expanding: (11, 18) | Remaining rewards: frozenset({(10, 1), (5, 28)})
Expanding: (3, 27) | Remaining rewards: frozenset({(10, 1)})
Moving to (2, 27) | New rewards left: frozenset({(10, 1)})
Moving to (3, 26) | New rewards left: frozenset({(10, 1)})
Moving to (3, 28) | New rewards left: frozenset({(10, 1)})
Expanding: (3, 26) | Remaining rewards: frozenset({(10, 1)})
Moving to (2, 26) | New rewards left: frozenset({(10, 1)})
Moving to (3, 27) | New rewards left: frozenset({(10, 1)})
Expanding: (5, 24) | Remaining rewards: frozenset({(10, 1), (5, 28)})
Expanding: (5, 26) | Remaining rewards: frozenset({(10, 1), (5, 28)})
Moving to (5, 25) | New rewards left: frozenset({(10, 1), (5, 28)})
Moving to (5, 27) | New rewards left: frozenset({(10, 1), (5, 28)})
Expanding: (6, 27) | Remaining rewards: frozenset({(10, 1), (5, 28)})
Moving to (5, 27) | New rewards left: frozenset({(10, 1), (5, 28)})
Moving to (7, 27) | New rewards left: frozenset({(10, 1), (5, 28)})
Moving to (6, 28) | New rewards left: frozenset({(10, 1), (5, 28)})
Expanding: (7, 26) | Remaining rewards: frozenset({(10, 1), (5, 28)})
Expanding: (7, 28) | Remaining rewards: frozenset({(10, 1), (5, 28)})
Moving to (6, 28) | New rewards left: frozenset({(10, 1), (5, 28)})
Moving to (7, 27) | New rewards left: frozenset({(10, 1), (5, 28)})
Expanding: (8, 11) | Remaining rewards: frozenset({(10, 1), (11, 28)})
Moving to (7, 11) | New rewards left: frozenset({(10, 1), (11, 28)})
Moving to (8, 10) | New rewards left: frozenset({(10, 1), (11, 28)})
Moving to (8, 12) | New rewards left: frozenset({(10, 1), (11, 28)})
Expanding: (8, 13) | Remaining rewards: frozenset({(10, 1), (11, 28)})
Expanding: (8, 13) | Remaining rewards: frozenset({(10, 1), (11, 28)})
Expanding: (8, 17) | Remaining rewards: frozenset({(10, 1), (5, 28)})
Moving to (9, 17) | New rewards left: frozenset({(10, 1), (5, 28)})
Moving to (8, 16) | New rewards left: frozenset({(10, 1), (5, 28)})
Moving to (8, 18) | New rewards left: frozenset({(10, 1), (5, 28)})
Expanding: (8, 17) | Remaining rewards: frozenset({(10, 1), (5, 28)})
Expanding: (8, 19) | Remaining rewards: frozenset({(10, 1), (5, 28)})
Expanding: (9, 16) | Remaining rewards: frozenset({(10, 1), (5, 28)})
Moving to (8, 16) | New rewards left: frozenset({(10, 1), (5, 28)})
Moving to (10, 16) | New rewards left: frozenset({(10, 1), (5, 28)})
Moving to (9, 15) | New rewards left: frozenset({(10, 1), (5, 28)})
Moving to (9, 17) | New rewards left: frozenset({(10, 1), (5, 28)})
Expanding: (9, 16) | Remaining rewards: frozenset({(10, 1), (5, 28)})
Expanding: (10, 15) | Remaining rewards: frozenset({(10, 1), (5, 28)})
Moving to (9, 15) | New rewards left: frozenset({(10, 1), (5, 28)})
Moving to (11, 15) | New rewards left: frozenset({(10, 1), (5, 28)})
Moving to (10, 16) | New rewards left: frozenset({(10, 1), (5, 28)})
Expanding: (10, 17) | Remaining rewards: frozenset({(10, 1), (5, 28)})
Expanding: (10, 17) | Remaining rewards: frozenset({(10, 1), (5, 28)})
Expanding: (6, 23) | Remaining rewards: frozenset({(10, 1)})
Moving to (5, 23) | New rewards left: frozenset({(10, 1)})
Moving to (7, 23) | New rewards left: frozenset({(10, 1)})
Expanding: (8, 25) | Remaining rewards: frozenset({(10, 1)})
Moving to (7, 25) | New rewards left: frozenset({(10, 1)})
Moving to (9, 25) | New rewards left: frozenset({(10, 1)})
Expanding: (9, 26) | Remaining rewards: frozenset({(10, 1)})
Moving to (9, 25) | New rewards left: frozenset({(10, 1)})
Moving to (9, 27) | New rewards left: frozenset({(10, 1)})
Expanding: (7, 23) | Remaining rewards: frozenset({(10, 1)})
Expanding: (9, 25) | Remaining rewards: frozenset({(10, 1)})
Expanding: (9, 25) | Remaining rewards: frozenset({(10, 1)})
Expanding: (6, 11) | Remaining rewards: frozenset({(10, 1)})
Moving to (7, 11) | New rewards left: frozenset({(10, 1)})
Moving to (6, 10) | New rewards left: frozenset({(10, 1)})
Moving to (6, 12) | New rewards left: frozenset({(10, 1)})
Expanding: (6, 10) | Remaining rewards: frozenset({(10, 1)})
Moving to (5, 10) | New rewards left: frozenset({(10, 1)})
Moving to (6, 9) | New rewards left: frozenset({(10, 1)})
Moving to (6, 11) | New rewards left: frozenset({(10, 1)})
Expanding: (7, 11) | Remaining rewards: frozenset({(10, 1)})
Expanding: (6, 9) | Remaining rewards: frozenset({(10, 1)})
Moving to (6, 8) | New rewards left: frozenset({(10, 1)})
Moving to (6, 10) | New rewards left: frozenset({(10, 1)})
Expanding: (6, 8) | Remaining rewards: frozenset({(10, 1)})
Moving to (6, 7) | New rewards left: frozenset({(10, 1)})
Moving to (6, 9) | New rewards left: frozenset({(10, 1)})
Expanding: (6, 7) | Remaining rewards: frozenset({(10, 1)})
Moving to (6, 6) | New rewards left: frozenset({(10, 1)})
Moving to (6, 8) | New rewards left: frozenset({(10, 1)})
Expanding: (6, 6) | Remaining rewards: frozenset({(10, 1)})
Moving to (6, 5) | New rewards left: frozenset({(10, 1)})
Moving to (6, 7) | New rewards left: frozenset({(10, 1)})
Expanding: (6, 5) | Remaining rewards: frozenset({(10, 1)})
Moving to (5, 5) | New rewards left: frozenset({(10, 1)})
Moving to (6, 4) | New rewards left: frozenset({(10, 1)})
Moving to (6, 6) | New rewards left: frozenset({(10, 1)})
Expanding: (6, 4) | Remaining rewards: frozenset({(10, 1)})
Moving to (6, 3) | New rewards left: frozenset({(10, 1)})
Moving to (6, 5) | New rewards left: frozenset({(10, 1)})
Expanding: (6, 3) | Remaining rewards: frozenset({(10, 1)})
Moving to (6, 2) | New rewards left: frozenset({(10, 1)})
Moving to (6, 4) | New rewards left: frozenset({(10, 1)})
Expanding: (6, 2) | Remaining rewards: frozenset({(10, 1)})
Moving to (7, 2) | New rewards left: frozenset({(10, 1)})
Moving to (6, 1) | New rewards left: frozenset({(10, 1)})
Moving to (6, 3) | New rewards left: frozenset({(10, 1)})
Expanding: (6, 1) | Remaining rewards: frozenset({(10, 1)})
Moving to (6, 2) | New rewards left: frozenset({(10, 1)})
Expanding: (7, 2) | Remaining rewards: frozenset({(10, 1)})
Moving to (6, 2) | New rewards left: frozenset({(10, 1)})
Moving to (8, 2) | New rewards left: frozenset({(10, 1)})
Expanding: (8, 2) | Remaining rewards: frozenset({(10, 1)})
Moving to (7, 2) | New rewards left: frozenset({(10, 1)})
Moving to (9, 2) | New rewards left: frozenset({(10, 1)})
Moving to (8, 1) | New rewards left: frozenset({(10, 1)})
Moving to (8, 3) | New rewards left: frozenset({(10, 1)})
Expanding: (8, 1) | Remaining rewards: frozenset({(10, 1)})
Moving to (9, 1) | New rewards left: frozenset({(10, 1)})
Moving to (8, 2) | New rewards left: frozenset({(10, 1)})
Expanding: (9, 2) | Remaining rewards: frozenset({(10, 1)})
Moving to (8, 2) | New rewards left: frozenset({(10, 1)})
Moving to (9, 1) | New rewards left: frozenset({(10, 1)})
Moving to (9, 3) | New rewards left: frozenset({(10, 1)})
Expanding: (9, 1) | Remaining rewards: frozenset({(10, 1)})
Moving to (8, 1) | New rewards left: frozenset({(10, 1)})
Moving to (10, 1) | New rewards left: frozenset({(10, 1)})
Moving to (9, 2) | New rewards left: frozenset({(10, 1)})
Expanding: (9, 1) | Remaining rewards: frozenset({(10, 1)})
Expanding: (10, 1) | Remaining rewards: frozenset({(10, 1)})
🏆 Collected reward at (10, 1)!
✅ Goal reached! All rewards collected!

Solution:
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%  ###########.%######.##.#  %
%  #%%%%%#%%%%%%#%# % %#%%#  %
%  #%. % ####%  #%# % %# %##.%
%.#### %    #.###%.   %# %%%%%
%%%%%#%%%% %%% #%%%%%%%#####.%
%.##########   ##.    %#%%% #%
%%#%%%%%%%%#%%%%%%%%%%%#%####%
%##     %  #############%#%%%%
%#      %%%%%#  # %.   ###   %
%.% %%%    % #% ##%% %%#%%%%%%
%          % .%  ###########.%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
Path cost: 207
Nodes expanded: 6324
